,train_acc_0,train_acc_1,train_precision_0,train_precision_1,train_reccall_0,train_recall_1,train_fscore_0,train_fscore_1,train_mean_acc,train_mean_fscore,train_loss,train_true_negative,train_false_positive,train_false_negative,train_true_positive,val_acc_0,val_acc_1,val_precision_0,val_precision_1,val_reccall_0,val_recall_1,val_fscore_0,val_fscore_1,val_mean_acc,val_mean_fscore,val_loss,val_true_negative,val_false_positive,val_false_negative,val_true_positive
61,0.9479999999999998,0.9039999999999996,0.9158319458319454,0.953174603174603,0.9479999999999998,0.9039999999999996,0.9273362424506584,0.9232895295279191,0.9259999999999997,0.9253128859892887,0.1272761344909668,474.0,26.0,48.0,452.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9125623106956482,14.0,9.0,7.0,5.0
62,0.9392156862745095,0.9137254901960782,0.9229742479742478,0.9438651218062982,0.9392156862745095,0.9137254901960782,0.9275844549501835,0.9242404489080863,0.9264705882352938,0.9259124519291348,0.14345948836382696,479.0,31.0,44.0,466.0,0.7391304347826086,0.3333333333333333,0.68,0.4,0.7391304347826086,0.3333333333333333,0.7083333333333334,0.3636363636363636,0.536231884057971,0.5359848484848485,3.644364356994629,17.0,6.0,8.0,4.0
63,0.9499999999999997,0.9099999999999997,0.9205419580419577,0.9533391608391607,0.9499999999999997,0.9099999999999997,0.9316200230872453,0.927375846809148,0.9299999999999997,0.9294979349481967,0.13063441276550292,475.0,25.0,45.0,455.0,0.6521739130434783,0.3333333333333333,0.6521739130434783,0.3333333333333333,0.6521739130434783,0.3333333333333333,0.6521739130434783,0.3333333333333333,0.49275362318840576,0.49275362318840576,3.6688358783721924,15.0,8.0,8.0,4.0
64,0.9339999999999997,0.9159999999999998,0.9274407259407256,0.9407193917193917,0.9339999999999997,0.9159999999999998,0.9257431239883782,0.9227515454139492,0.9249999999999998,0.9242473347011637,0.12943933486938478,467.0,33.0,42.0,458.0,0.6956521739130435,0.3333333333333333,0.6666666666666666,0.36363636363636365,0.6956521739130435,0.3333333333333333,0.6808510638297872,0.34782608695652173,0.5144927536231884,0.5143385753931544,3.6518402099609375,16.0,7.0,8.0,4.0
65,0.9450980392156861,0.9137254901960781,0.9230923216217329,0.9495155171625757,0.9450980392156861,0.9137254901960781,0.9304657618230019,0.9272562377156451,0.9294117647058822,0.9288609997693236,0.13495305940216662,482.0,28.0,44.0,466.0,0.5652173913043478,0.4166666666666667,0.65,0.3333333333333333,0.5652173913043478,0.4166666666666667,0.6046511627906976,0.3703703703703704,0.4909420289855072,0.48751076658053405,3.6637890338897705,13.0,10.0,7.0,5.0
66,0.9679999999999999,0.8979999999999996,0.912436285936286,0.9686645021645021,0.9679999999999999,0.8979999999999996,0.9364247707542898,0.9281877867574454,0.9329999999999997,0.9323062787558676,0.12834996223449707,484.0,16.0,51.0,449.0,0.6521739130434783,0.4166666666666667,0.6818181818181818,0.38461538461538464,0.6521739130434783,0.4166666666666667,0.6666666666666666,0.4,0.5344202898550725,0.5333333333333333,0.9087750315666199,15.0,8.0,7.0,5.0
67,0.9392156862745095,0.9117647058823527,0.9192520986638629,0.9432610417904536,0.9392156862745095,0.9117647058823527,0.9262047948412193,0.924012514597107,0.9254901960784311,0.9251086547191631,0.13570632186590456,479.0,31.0,45.0,465.0,0.6521739130434783,0.4166666666666667,0.6818181818181818,0.38461538461538464,0.6521739130434783,0.4166666666666667,0.6666666666666666,0.4,0.5344202898550725,0.5333333333333333,0.9237014651298523,15.0,8.0,7.0,5.0
68,0.9159999999999998,0.9219999999999997,0.9294005439005437,0.9272468642468641,0.9159999999999998,0.9219999999999997,0.9169514756044569,0.9195325495013198,0.9189999999999998,0.9182420125528883,0.13017083168029786,458.0,42.0,39.0,461.0,0.6956521739130435,0.4166666666666667,0.6956521739130435,0.4166666666666667,0.6956521739130435,0.4166666666666667,0.6956521739130435,0.4166666666666667,0.5561594202898551,0.5561594202898551,0.9220086336135864,16.0,7.0,7.0,5.0
69,0.9499999999999996,0.9159999999999998,0.9262338772338772,0.9537222222222222,0.9499999999999996,0.9159999999999998,0.9345211975921355,0.9305623506180776,0.9329999999999997,0.9325417741051065,0.13133676528930663,475.0,25.0,42.0,458.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9243125915527344,14.0,9.0,7.0,5.0
70,0.937254901960784,0.9078431372549016,0.9165712283359342,0.9413547237076648,0.937254901960784,0.9078431372549016,0.9236292829777816,0.9205029236262162,0.9225490196078427,0.9220661033019989,0.1353614377040489,478.0,32.0,47.0,463.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9258601665496826,14.0,9.0,7.0,5.0
71,0.9439999999999996,0.9159999999999995,0.9249906759906756,0.9479069264069261,0.9439999999999996,0.9159999999999995,0.9307985345445292,0.9282210249330985,0.9299999999999995,0.9295097797388139,0.1317231273651123,472.0,28.0,42.0,458.0,0.5652173913043478,0.4166666666666667,0.65,0.3333333333333333,0.5652173913043478,0.4166666666666667,0.6046511627906976,0.3703703703703704,0.4909420289855072,0.48751076658053405,3.663618326187134,13.0,10.0,7.0,5.0
72,0.9568627450980391,0.9156862745098036,0.9262797659856481,0.9608734402852047,0.9568627450980391,0.9156862745098036,0.9379193611660963,0.9336298787582703,0.9362745098039214,0.9357746199621833,0.12774247749179019,488.0,22.0,43.0,467.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9260293245315552,14.0,9.0,7.0,5.0
73,0.9499999999999997,0.8979999999999997,0.9097047397047393,0.953051948051948,0.9499999999999997,0.8979999999999997,0.9252678798445385,0.9211596459955587,0.9239999999999997,0.9232137629200485,0.12785317420959472,475.0,25.0,51.0,449.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9149224162101746,14.0,9.0,7.0,5.0
74,0.9519999999999997,0.9199999999999996,0.9267070707070704,0.9550209790209787,0.9519999999999997,0.9199999999999996,0.9367213666965982,0.934722663047605,0.9359999999999997,0.9357220148721016,0.11686749458312988,476.0,24.0,40.0,460.0,0.5652173913043478,0.4166666666666667,0.65,0.3333333333333333,0.5652173913043478,0.4166666666666667,0.6046511627906976,0.3703703703703704,0.4909420289855072,0.48751076658053405,0.9392960667610168,13.0,10.0,7.0,5.0
75,0.9470588235294113,0.92156862745098,0.9292639822051584,0.949732620320855,0.9470588235294113,0.92156862745098,0.9355588394893815,0.9324790165620609,0.9343137254901956,0.9340189280257212,0.12194949505375881,483.0,27.0,40.0,470.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9239541292190552,14.0,9.0,7.0,5.0
76,0.9419999999999997,0.9139999999999998,0.9229877344877343,0.9450656565656564,0.9419999999999997,0.9139999999999998,0.9293545986177559,0.9256768436242118,0.9279999999999997,0.9275157211209839,0.1292247486114502,471.0,29.0,43.0,457.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.936068058013916,14.0,9.0,7.0,5.0
77,0.952941176470588,0.9137254901960781,0.925198222257046,0.9581211816505933,0.952941176470588,0.9137254901960781,0.9348263817846452,0.9303982632033271,0.933333333333333,0.9326123224939862,0.12915731878841624,486.0,24.0,44.0,466.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9273768663406372,14.0,9.0,7.0,5.0
78,0.9419999999999998,0.9059999999999995,0.9150036630036626,0.9452323232323228,0.9419999999999998,0.9059999999999995,0.925373684540732,0.9216865827670777,0.9239999999999997,0.9235301336539048,0.1359476089477539,471.0,29.0,47.0,453.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9288120865821838,14.0,9.0,7.0,5.0
79,0.9439999999999997,0.9179999999999998,0.9290873570873569,0.9504459984459983,0.9439999999999997,0.9179999999999998,0.9318350250578004,0.9286204028244675,0.9309999999999998,0.9302277139411339,0.12694402694702148,472.0,28.0,41.0,459.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9313064813613892,14.0,9.0,7.0,5.0
80,0.9333333333333331,0.917647058823529,0.9245938701821053,0.9393435540494361,0.9333333333333331,0.917647058823529,0.9253247897733335,0.9245204118459163,0.9254901960784311,0.924922600809625,0.12569939856435738,476.0,34.0,42.0,468.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9454429745674133,14.0,9.0,7.0,5.0
81,0.954,0.9039999999999996,0.916323398823399,0.957121212121212,0.954,0.9039999999999996,0.9313870975198201,0.9253512345927202,0.9289999999999998,0.9283691660562701,0.13359781265258788,477.0,23.0,48.0,452.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9180089831352234,14.0,9.0,7.0,5.0
82,0.937254901960784,0.929411764705882,0.9371756783521489,0.9421576245105655,0.937254901960784,0.929411764705882,0.9338950641081396,0.9315876816482546,0.933333333333333,0.932741372878197,0.12285333521225873,478.0,32.0,36.0,474.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9334350824356079,14.0,9.0,7.0,5.0
83,0.9379999999999998,0.9239999999999998,0.9331907536907535,0.9409538239538239,0.9379999999999998,0.9239999999999998,0.9321570461067026,0.9285557387229209,0.9309999999999998,0.9303563924148117,0.12838584899902344,469.0,31.0,38.0,462.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9500782489776611,14.0,9.0,7.0,5.0
84,0.944,0.9279999999999994,0.9328585858585859,0.9485656565656564,0.944,0.9279999999999994,0.9357882585251,0.9355968709652914,0.9359999999999997,0.9356925647451957,0.13335349082946776,472.0,28.0,36.0,464.0,0.6956521739130435,0.4166666666666667,0.6956521739130435,0.4166666666666667,0.6956521739130435,0.4166666666666667,0.6956521739130435,0.4166666666666667,0.5561594202898551,0.5561594202898551,3.648792028427124,16.0,7.0,7.0,5.0
85,0.9509803921568625,0.9235294117647056,0.9323304690951747,0.9545206971677559,0.9509803921568625,0.9235294117647056,0.9385066880692126,0.9351077266757466,0.9372549019607841,0.9368072073724796,0.12536372390447878,485.0,25.0,39.0,471.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9420218467712402,14.0,9.0,7.0,5.0
86,0.9399999999999998,0.9159999999999995,0.9275939060939062,0.9466903651903651,0.9399999999999998,0.9159999999999995,0.9290092757334643,0.9246554225601196,0.9279999999999997,0.9268323491467919,0.1206224536895752,470.0,30.0,42.0,458.0,0.5652173913043478,0.4166666666666667,0.65,0.3333333333333333,0.5652173913043478,0.4166666666666667,0.6046511627906976,0.3703703703703704,0.4909420289855072,0.48751076658053405,0.9482758641242981,13.0,10.0,7.0,5.0
87,0.9509803921568626,0.9215686274509802,0.9324966972025793,0.9559623383152793,0.9509803921568626,0.9215686274509802,0.9377083639235931,0.9335721217951423,0.9362745098039214,0.9356402428593678,0.12593854642381855,485.0,25.0,40.0,470.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9342274069786072,14.0,9.0,7.0,5.0
88,0.9379999999999998,0.9299999999999997,0.9378117438117435,0.9441320901320899,0.9379999999999998,0.9299999999999997,0.934103253561323,0.9328436651964712,0.9339999999999997,0.9334734593788971,0.12876888275146484,469.0,31.0,35.0,465.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9486806392669678,14.0,9.0,7.0,5.0
89,0.9559999999999996,0.9239999999999996,0.9319119769119767,0.9573989898989899,0.9559999999999996,0.9239999999999996,0.9416807169438742,0.9375928457507399,0.9399999999999996,0.939636781347307,0.1265154457092285,478.0,22.0,38.0,462.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,3.6509511470794678,14.0,9.0,7.0,5.0
90,0.9313725490196078,0.9176470588235294,0.9277488306900069,0.9394215261862322,0.9313725490196078,0.9176470588235294,0.9239011301536534,0.9228454555353112,0.9245098039215686,0.9233732928444822,0.13747735116996018,475.0,35.0,42.0,468.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,3.6436116695404053,14.0,9.0,7.0,5.0
91,0.9579999999999997,0.9279999999999998,0.9373954933954931,0.9601111111111109,0.9579999999999997,0.9279999999999998,0.9447801783774318,0.940414253101559,0.9429999999999998,0.9425972157394954,0.12085668563842773,479.0,21.0,36.0,464.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,6.3910040855407715,14.0,9.0,7.0,5.0
92,0.9627450980392155,0.9156862745098037,0.9247581394640215,0.9629283026341847,0.9627450980392155,0.9156862745098037,0.9414782726533966,0.9363285095756408,0.9392156862745096,0.9389033911145187,0.11192883697210573,491.0,19.0,43.0,467.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,3.672189712524414,14.0,9.0,7.0,5.0
93,0.9479999999999998,0.9239999999999996,0.9296674436674434,0.9520606060606057,0.9479999999999998,0.9239999999999996,0.936335786765992,0.9351082429782115,0.9359999999999997,0.9357220148721017,0.12154441833496094,474.0,26.0,38.0,462.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,3.6461966037750244,14.0,9.0,7.0,5.0
94,0.9519999999999997,0.9279999999999997,0.9366724386724385,0.9550707070707068,0.9519999999999997,0.9279999999999997,0.9414594060909846,0.9375215311004781,0.9399999999999997,0.9394904685957313,0.11840196609497071,476.0,24.0,36.0,464.0,0.5652173913043478,0.4166666666666667,0.65,0.3333333333333333,0.5652173913043478,0.4166666666666667,0.6046511627906976,0.3703703703703704,0.4909420289855072,0.48751076658053405,0.9511826634407043,13.0,10.0,7.0,5.0
95,0.9392156862745094,0.9254901960784313,0.9347814494873314,0.943181818181818,0.9392156862745094,0.9254901960784313,0.9335432992048951,0.9302426227394353,0.9323529411764704,0.9318929609721651,0.13163260852589326,479.0,31.0,38.0,472.0,0.5652173913043478,0.4166666666666667,0.65,0.3333333333333333,0.5652173913043478,0.4166666666666667,0.6046511627906976,0.3703703703703704,0.4909420289855072,0.48751076658053405,0.9419501423835754,13.0,10.0,7.0,5.0
96,0.9499999999999997,0.9219999999999996,0.932831390831391,0.9557296037296038,0.9499999999999997,0.9219999999999996,0.9368401248024343,0.9338050318386832,0.9359999999999997,0.9353225783205588,0.11851727485656738,475.0,25.0,39.0,461.0,0.6086956521739131,0.4166666666666667,0.6666666666666666,0.35714285714285715,0.6086956521739131,0.4166666666666667,0.6363636363636365,0.3846153846153846,0.5126811594202899,0.5104895104895105,0.9379518628120422,14.0,9.0,7.0,5.0
